time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
05:34:30,90,90,382,439,34,21,322,132,131,250,190,0,0,697,528,0,0,261,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,68,68,2,8,
05:34:31,91,91,383,439,34,21,322,132,131,250,190,0,0,697,528,0,0,261,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,68,68,2,8,
05:34:32,91,91,380,439,36,21,322,129,131,250,190,0,0,697,528,0,0,258,251,0,53,16,37,10,22,0,0,0,1162,15575,488,133,224,9,68,68,2,9,
05:34:33,91,91,380,439,35,21,322,129,131,250,190,0,0,697,528,0,0,258,251,0,53,16,37,10,22,0,0,0,1162,15568,488,133,224,8,68,68,2,8,
05:34:34,91,91,380,439,37,21,322,130,131,250,190,0,0,697,528,0,0,259,251,0,53,16,37,10,22,0,0,0,1162,15568,488,133,224,8,68,68,2,8,
05:34:35,91,91,382,439,33,21,322,132,131,250,191,0,0,697,528,0,0,261,252,0,53,16,37,11,23,0,0,0,1162,15579,488,134,224,8,69,68,2,8,
05:34:36,92,92,384,439,32,21,322,133,131,250,191,0,0,697,528,0,0,262,256,0,53,16,37,11,23,0,0,0,1162,15588,488,134,224,8,69,68,2,8,
05:34:37,92,92,384,439,29,21,322,134,131,250,191,0,0,697,528,0,0,263,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,69,68,2,8,
05:34:38,92,92,385,439,30,21,322,134,131,250,191,0,0,697,528,0,0,263,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,69,68,2,8,
05:34:39,92,92,385,439,30,21,322,134,131,250,191,0,0,697,528,0,0,263,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,69,68,2,8,
05:34:40,92,92,383,439,30,21,322,133,131,250,191,0,0,697,528,0,0,262,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,70,68,2,8,
05:34:41,93,93,383,439,31,21,322,133,131,250,191,0,0,697,528,0,0,262,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,70,68,2,8,
05:34:42,93,93,384,439,31,21,322,133,131,250,191,0,0,697,528,0,0,262,258,0,53,16,37,11,23,0,0,0,1162,15589,488,136,224,8,70,68,2,8,
05:34:43,93,93,384,439,31,21,322,133,131,250,191,0,0,697,528,0,0,262,258,0,53,16,37,11,23,0,0,0,1162,15590,488,136,224,8,70,68,2,8,
05:34:44,72,72,363,439,52,21,322,113,131,250,191,0,0,697,528,0,0,242,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,49,68,2,8,
05:34:45,60,60,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,38,68,2,8,
05:34:46,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:47,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:48,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:49,58,58,349,439,67,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:50,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:51,58,58,349,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:34:52,58,58,349,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:34:53,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:34:54,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:34:55,59,59,345,439,71,21,322,94,131,250,191,0,0,697,528,0,0,223,249,0,53,16,37,10,22,0,0,0,1162,15533,488,132,224,8,36,68,2,8,
05:34:56,59,59,347,439,68,21,322,97,131,250,191,0,0,697,528,0,0,226,251,0,53,16,37,11,22,0,0,0,1162,15549,488,133,224,8,36,68,2,8,
05:34:57,59,59,347,439,69,21,322,97,131,250,191,0,0,697,528,0,0,226,251,0,53,16,37,11,22,0,0,0,1162,15550,488,133,224,8,36,68,2,8,
05:34:58,59,59,349,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,252,0,53,16,37,11,23,0,0,0,1162,15561,488,134,224,8,37,68,2,8,
05:34:59,60,60,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,252,0,53,16,37,11,23,0,0,0,1162,15561,488,134,224,8,37,68,2,8,
05:35:00,60,60,352,439,62,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15579,488,136,224,8,37,68,2,8,
05:35:01,60,60,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:35:02,60,60,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,257,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:35:03,60,60,352,439,64,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
05:35:04,60,60,353,439,63,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:05,61,61,353,439,63,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:06,61,61,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:07,61,61,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:08,61,61,353,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:09,61,61,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:35:10,61,61,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:35:11,62,62,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:35:12,62,62,354,439,61,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,39,68,2,8,
05:35:13,62,62,354,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,39,68,2,8,
05:35:14,62,62,354,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,39,68,2,8,
05:35:15,62,62,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,40,68,2,8,
05:35:16,63,63,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,40,68,2,8,
05:35:17,63,63,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:35:18,63,63,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,257,0,53,16,37,11,22,0,0,0,1162,15543,488,134,224,8,40,68,2,8,
05:35:19,63,63,351,439,63,21,322,101,131,250,191,0,0,697,528,0,0,229,251,0,53,16,37,11,22,0,0,0,1162,15550,488,133,224,8,40,68,2,8,
05:35:20,63,63,351,439,65,21,322,101,131,250,191,0,0,697,528,0,0,230,251,0,53,16,37,11,22,0,0,0,1162,15550,488,133,224,8,40,68,2,8,
05:35:21,63,63,352,439,64,21,322,101,131,250,191,0,0,697,528,0,0,230,251,0,53,16,37,11,22,0,0,0,1162,15559,488,133,224,8,41,68,2,8,
05:35:22,64,64,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,252,0,53,16,37,11,23,0,0,0,1162,15562,488,134,224,8,41,68,2,8,
05:35:23,64,64,355,439,59,21,322,105,131,250,191,0,0,697,528,0,0,234,258,0,53,16,37,11,23,0,0,0,1162,15580,488,136,224,8,41,68,2,8,
05:35:24,64,64,356,439,59,21,322,105,131,250,191,0,0,697,528,0,0,234,257,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,41,68,2,8,
05:35:25,64,64,356,439,60,21,322,105,131,250,191,0,0,697,528,0,0,234,257,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,41,68,2,8,
05:35:26,64,64,356,439,59,21,322,105,131,250,191,0,0,697,528,0,0,234,257,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,41,68,2,8,
05:35:27,64,64,356,439,59,21,322,106,131,250,191,0,0,697,528,0,0,234,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:35:28,65,65,356,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:35:29,65,65,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:35:30,65,65,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:35:31,65,65,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:35:32,65,65,357,439,58,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:33,66,66,357,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:34,66,66,358,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:35,66,66,358,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:36,66,66,358,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:37,66,66,358,439,57,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,43,68,2,8,
05:35:38,66,66,358,439,57,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,44,68,2,8,
05:35:39,67,67,358,439,57,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,44,68,2,8,
05:35:40,67,67,359,439,57,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:35:41,67,67,354,439,60,21,322,104,131,250,191,0,0,697,528,0,0,233,257,0,53,16,37,11,22,0,0,0,1162,15544,488,134,224,8,44,68,2,8,
05:35:42,67,67,354,439,61,21,322,103,131,250,191,0,0,697,528,0,0,232,251,0,53,16,37,11,22,0,0,0,1162,15551,488,133,224,8,44,68,2,8,
05:35:43,67,67,354,439,62,21,322,104,131,250,191,0,0,697,528,0,0,232,251,0,53,16,37,11,22,0,0,0,1162,15551,488,133,224,8,45,68,2,8,
05:35:44,68,68,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,251,0,53,16,37,11,22,0,0,0,1162,15551,488,133,224,8,45,68,2,8,
05:35:45,68,68,356,439,60,21,322,106,131,250,191,0,0,697,528,0,0,235,252,0,53,16,37,11,23,0,0,0,1162,15563,488,134,224,8,45,68,2,8,
05:35:46,68,68,358,439,56,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15581,488,136,224,8,45,68,2,8,
05:35:47,63,63,353,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,40,68,2,8,
05:35:48,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:35:49,57,57,348,439,67,21,322,97,131,250,191,0,0,697,528,0,0,226,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:50,58,58,348,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:51,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:52,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:53,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:54,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:55,58,58,349,439,66,21,322,98,131,250,191,0,0,697,528,0,0,227,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:35:56,58,58,349,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:35:57,59,59,349,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:35:58,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:35:59,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:36:00,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:36:01,59,59,350,439,66,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:36:02,59,59,350,439,65,21,322,100,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:36:03,60,60,351,439,65,21,322,100,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:36:04,60,60,348,439,67,21,322,98,131,250,191,0,0,697,528,0,0,226,257,0,53,16,37,11,22,0,0,0,1162,15543,488,134,224,8,37,68,2,8,
05:36:05,60,60,348,439,67,21,322,98,131,250,191,0,0,697,528,0,0,226,251,0,53,16,37,10,22,0,0,0,1162,15557,488,133,224,8,37,68,2,8,
05:36:06,60,60,348,439,68,21,322,97,131,250,191,0,0,697,528,0,0,226,251,0,53,16,37,10,22,0,0,0,1162,15550,488,133,224,8,37,68,2,8,
05:36:07,60,60,348,439,68,21,322,98,131,250,191,0,0,697,528,0,0,227,251,0,53,16,37,10,22,0,0,0,1162,15550,488,133,224,8,38,68,2,8,
05:36:08,61,61,350,439,65,21,322,100,131,250,191,0,0,697,528,0,0,229,252,0,53,16,37,11,23,0,0,0,1162,15561,488,134,224,8,38,68,2,8,
05:36:09,61,61,352,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15579,488,136,224,8,38,68,2,8,
05:36:10,61,61,352,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:36:11,61,61,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:36:12,61,61,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,38,68,2,8,
05:36:13,61,61,353,439,62,21,322,103,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:14,62,62,353,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:15,62,62,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:16,62,62,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:17,62,62,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:18,62,62,354,439,61,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,39,68,2,8,
05:36:19,62,62,354,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:20,63,63,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:21,63,63,355,439,61,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:22,63,63,355,439,60,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:23,63,63,355,439,60,21,322,104,131,250,191,0,0,697,528,0,0,233,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:24,63,63,355,439,61,21,322,105,131,250,191,0,0,697,528,0,0,234,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,40,68,2,8,
05:36:25,63,63,355,439,60,21,322,105,131,250,191,0,0,697,528,0,0,234,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,41,68,2,8,
05:36:26,64,64,356,439,60,21,322,105,131,250,191,0,0,697,528,0,0,234,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,41,68,2,8,
05:36:27,64,64,353,439,63,21,322,103,131,250,191,0,0,697,528,0,0,232,257,0,53,16,37,11,22,0,0,0,1162,15544,488,134,224,8,41,68,2,8,
05:36:28,64,64,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,251,0,53,16,37,10,22,0,0,0,1162,15558,488,133,224,8,41,68,2,8,
05:36:29,64,64,353,439,63,21,322,103,131,250,191,0,0,697,528,0,0,232,251,0,53,16,37,10,22,0,0,0,1162,15550,488,133,224,8,41,68,2,8,
05:36:30,64,64,354,439,63,21,322,103,131,250,191,0,0,697,528,0,0,232,251,0,53,16,37,10,22,0,0,0,1162,15551,488,133,224,8,42,68,2,8,
05:36:31,65,65,356,439,60,21,322,105,131,250,191,0,0,697,528,0,0,234,252,0,53,16,37,11,23,0,0,0,1162,15562,488,134,224,8,42,68,2,8,
05:36:32,65,65,358,439,56,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15580,488,136,224,8,42,68,2,8,
05:36:33,65,65,358,439,56,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,42,68,2,8,
05:36:34,65,65,358,439,57,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,42,68,2,8,
05:36:35,65,65,358,439,57,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,42,68,2,8,
05:36:36,65,65,356,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,43,68,2,8,
05:36:37,66,66,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,43,68,2,8,
05:36:38,66,66,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,43,68,2,8,
05:36:39,66,66,357,439,59,21,322,106,131,250,191,0,0,697,528,0,0,235,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,43,68,2,8,
05:36:40,66,66,357,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,43,68,2,8,
05:36:41,66,66,357,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:42,66,66,358,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:43,67,67,358,439,58,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:44,67,67,358,439,57,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:45,67,67,358,439,57,21,322,107,131,250,191,0,0,697,528,0,0,236,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:46,67,67,358,439,57,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,44,68,2,8,
05:36:47,67,67,359,439,57,21,322,108,131,250,191,0,0,697,528,0,0,237,258,0,53,16,37,11,23,0,0,0,1162,15573,488,136,224,8,45,68,2,8,
05:36:48,63,63,354,439,62,21,322,103,131,250,191,0,0,697,528,0,0,232,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,40,68,2,8,
05:36:49,58,58,349,439,65,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:36:50,57,57,348,439,67,21,322,97,131,250,191,0,0,697,528,0,0,226,258,0,53,16,37,11,23,0,0,0,1162,15562,488,136,224,8,34,68,2,8,
05:36:51,57,57,346,439,69,21,322,95,131,250,191,0,0,697,528,0,0,224,251,0,53,16,37,11,22,0,0,0,1162,15557,488,133,224,8,35,68,2,8,
05:36:52,58,58,346,439,69,21,322,95,131,250,191,0,0,697,528,0,0,224,251,0,53,16,37,11,22,0,0,0,1162,15549,488,133,224,8,35,68,2,8,
05:36:53,58,58,346,439,70,21,322,95,131,250,191,0,0,697,528,0,0,224,251,0,53,16,37,11,22,0,0,0,1162,15549,488,133,224,8,35,68,2,8,
05:36:54,58,58,348,439,68,21,322,97,131,250,191,0,0,697,528,0,0,226,252,0,53,16,37,11,23,0,0,0,1162,15561,488,134,224,8,35,68,2,8,
05:36:55,58,58,350,439,65,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15579,488,136,224,8,35,68,2,8,
05:36:56,58,58,350,439,65,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:36:57,58,58,350,439,65,21,322,99,131,250,191,0,0,697,528,0,0,228,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,35,68,2,8,
05:36:58,58,58,350,439,65,21,322,100,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:36:59,59,59,351,439,65,21,322,100,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:37:00,59,59,351,439,64,21,322,100,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:37:01,59,59,351,439,64,21,322,101,131,250,191,0,0,697,528,0,0,229,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:37:02,59,59,351,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:37:03,59,59,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,36,68,2,8,
05:37:04,59,59,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15571,488,136,224,8,37,68,2,8,
05:37:05,60,60,352,439,64,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
05:37:06,60,60,352,439,63,21,322,101,131,250,191,0,0,697,528,0,0,230,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
05:37:07,60,60,352,439,63,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
05:37:08,60,60,352,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
05:37:09,60,60,353,439,62,21,322,102,131,250,191,0,0,697,528,0,0,231,258,0,53,16,37,11,23,0,0,0,1162,15572,488,136,224,8,37,68,2,8,
